amps,cell,dur,expt,freqs,rep,spikes
40,42,25,tuning_curve,1414.21,12,24.1000000029885
40,42,25,tuning_curve,1414.21,12,83.433333336302
40,42,25,tuning_curve,1414.21,12,96.76666666968
40,42,25,tuning_curve,2828.43,12,-84.8333333329947
40,42,25,tuning_curve,2828.43,12,-76.5666666663378
40,42,25,tuning_curve,2828.43,12,-72.1999999996683
40,42,25,tuning_curve,2828.43,12,33.7333333336574
40,42,25,tuning_curve,2828.43,12,48.3666666669933
40,42,25,tuning_curve,2828.43,12,55.4333333336672
40,42,25,tuning_curve,2828.43,12,59.0000000003101
40,42,25,tuning_curve,2828.43,12,62.2000000003027
40,42,25,tuning_curve,2828.43,12,65.8333333336714
40,42,25,tuning_curve,2828.43,12,77.4666666669646
40,42,25,tuning_curve,4000,12,12.8333333331057
40,42,25,tuning_curve,4000,12,29.2666666664445
40,42,25,tuning_curve,4000,12,37.8666666664458
40,42,25,tuning_curve,4000,12,46.7666666664286
40,42,25,tuning_curve,4000,12,49.9333333331151
40,42,25,tuning_curve,5656.85,12,-89.3666666690933
40,42,25,tuning_curve,5656.85,12,-87.1333333357711
40,42,25,tuning_curve,5656.85,12,-60.6666666690785
40,42,25,tuning_curve,5656.85,12,37.9333333308978
40,42,25,tuning_curve,5656.85,12,58.1999999976119
40,42,25,tuning_curve,5656.85,12,76.2333333309471
40,42,25,tuning_curve,5656.85,12,87.3666666642521
40,42,25,tuning_curve,5656.85,12,96.733333330917
40,42,25,tuning_curve,8000,12,-41.5333333246508
40,42,25,tuning_curve,8000,12,13.466666675356
40,42,25,tuning_curve,8000,12,39.4666666753096
40,42,25,tuning_curve,8000,12,53.1000000086692
40,42,25,tuning_curve,11313.7,12,-92.6999999973077
40,42,25,tuning_curve,11313.7,12,34.8666666693589
40,42,25,tuning_curve,11313.7,12,75.600000002737
40,42,25,tuning_curve,11313.7,12,79.4000000026927
40,42,25,tuning_curve,22627.4,12,-92.9999999968345
40,42,25,tuning_curve,22627.4,12,-76.866666663534
40,42,25,tuning_curve,22627.4,12,45.9333333365066
40,42,25,tuning_curve,22627.4,12,70.5666666698335
40,42,25,tuning_curve,32000,12,-91.999999998734
40,42,25,tuning_curve,32000,12,24.0666666679203
40,42,25,tuning_curve,32000,12,69.5333333346184
40,42,25,tuning_curve,32000,12,86.9666666679336
40,42,25,tuning_curve,45254.8,12,17.100000001335
40,42,25,tuning_curve,45254.8,12,58.1000000013319
40,42,25,tuning_curve,45254.8,12,98.7333333346783
40,42,25,tuning_curve,64000,12,-53.5333333295966
40,42,25,tuning_curve,64000,12,55.333333337046
40,42,25,tuning_curve,64000,12,57.3666666703616
55,42,25,tuning_curve,-1,12,-26.6666666665856
55,42,25,tuning_curve,-1,12,40.2666666667528
55,42,25,tuning_curve,-1,12,51.2333333334141
55,42,25,tuning_curve,1000,12,26.2333333415086
55,42,25,tuning_curve,1000,12,38.5000000081845
55,42,25,tuning_curve,1000,12,51.3333333415176
55,42,25,tuning_curve,1000,12,54.600000008179
55,42,25,tuning_curve,1000,12,61.6333333415469
55,42,25,tuning_curve,1414.21,12,-7.53333333489081
55,42,25,tuning_curve,1414.21,12,45.9666666650946
55,42,25,tuning_curve,2000,12,-95.8666666656995
55,42,25,tuning_curve,2000,12,-82.6333333323532
55,42,25,tuning_curve,2000,12,-64.1666666656988
55,42,25,tuning_curve,2000,12,-42.8999999990083
55,42,25,tuning_curve,2000,12,-32.533333332367
55,42,25,tuning_curve,2828.43,12,-82.2666666605301
55,42,25,tuning_curve,2828.43,12,30.8333333394444
55,42,25,tuning_curve,2828.43,12,47.2333333394772
55,42,25,tuning_curve,2828.43,12,70.0000000061323
55,42,25,tuning_curve,2828.43,12,79.1000000061217
55,42,25,tuning_curve,4000,12,32.233333335796
55,42,25,tuning_curve,4000,12,47.8000000024394
55,42,25,tuning_curve,4000,12,55.0333333357571
55,42,25,tuning_curve,4000,12,59.9000000024716
55,42,25,tuning_curve,5656.85,12,-87.033333337672
55,42,25,tuning_curve,5656.85,12,-65.1000000043496
55,42,25,tuning_curve,5656.85,12,42.4666666623352
55,42,25,tuning_curve,5656.85,12,53.0333333289832
55,42,25,tuning_curve,5656.85,12,58.1333333290104
55,42,25,tuning_curve,8000,12,-52.4999999965985
55,42,25,tuning_curve,8000,12,2.03333333672617
55,42,25,tuning_curve,8000,12,45.7666666700334
55,42,25,tuning_curve,8000,12,65.1333333366892
55,42,25,tuning_curve,8000,12,85.3000000033717
55,42,25,tuning_curve,11313.7,12,-89.1666666707351
55,42,25,tuning_curve,11313.7,12,-71.100000004094
55,42,25,tuning_curve,11313.7,12,-66.0000000040668
55,42,25,tuning_curve,11313.7,12,-37.866666670709
55,42,25,tuning_curve,11313.7,12,47.8333333292653
55,42,25,tuning_curve,11313.7,12,59.2666666626087
55,42,25,tuning_curve,11313.7,12,74.9666666625899
55,42,25,tuning_curve,16000,12,28.3333333293285
55,42,25,tuning_curve,16000,12,40.0666666627103
55,42,25,tuning_curve,16000,12,44.3333333293481
55,42,25,tuning_curve,16000,12,47.9333333293539
55,42,25,tuning_curve,16000,12,56.3333333293485
55,42,25,tuning_curve,22627.4,12,-36.4333333289437
55,42,25,tuning_curve,22627.4,12,4.10000000437094
55,42,25,tuning_curve,32000,12,-70.2000000016483
55,42,25,tuning_curve,32000,12,54.9333333316895
55,42,25,tuning_curve,64000,12,22.7333333373281
55,42,25,tuning_curve,64000,12,26.2000000039961
55,42,25,tuning_curve,64000,12,95.76666667067
70,42,25,tuning_curve,-1,12,-23.433333327489
70,42,25,tuning_curve,-1,12,5.00000000585032
70,42,25,tuning_curve,-1,12,20.6000000058566
70,42,25,tuning_curve,-1,12,30.0000000058276
70,42,25,tuning_curve,-1,12,72.9666666724711
70,42,25,tuning_curve,-1,12,93.7000000058106
70,42,25,tuning_curve,1000,12,-75.3666666638537
70,42,25,tuning_curve,1000,12,-47.3999999971966
70,42,25,tuning_curve,1414.21,12,30.6333333322755
70,42,25,tuning_curve,1414.21,12,40.0666666656093
70,42,25,tuning_curve,1414.21,12,49.0666666656239
70,42,25,tuning_curve,1414.21,12,55.4333333323029
70,42,25,tuning_curve,2000,12,-30.4333333291424
70,42,25,tuning_curve,2000,12,49.5000000041728
70,42,25,tuning_curve,2000,12,78.9333333374884
70,42,25,tuning_curve,2000,12,88.3666666708223
70,42,25,tuning_curve,2828.43,12,-23.6999999901286
70,42,25,tuning_curve,2828.43,12,-8.09999999012234
70,42,25,tuning_curve,2828.43,12,2.8666666765389
70,42,25,tuning_curve,2828.43,12,6.50000000985074
70,42,25,tuning_curve,2828.43,12,41.4333333432069
70,42,25,tuning_curve,2828.43,12,48.9000000098372
70,42,25,tuning_curve,2828.43,12,50.1666666765459
70,42,25,tuning_curve,4000,12,-56.8999999993025
70,42,25,tuning_curve,4000,12,26.2666666673681
70,42,25,tuning_curve,4000,12,33.8000000007241
70,42,25,tuning_curve,4000,12,38.8333333340256
70,42,25,tuning_curve,4000,12,48.6333333340099
70,42,25,tuning_curve,4000,12,63.7666666673908
70,42,25,tuning_curve,4000,12,70.5666666673892
70,42,25,tuning_curve,5656.85,12,-59.399999993559
70,42,25,tuning_curve,5656.85,12,-32.4999999935471
70,42,25,tuning_curve,5656.85,12,-23.9333333268519
70,42,25,tuning_curve,5656.85,12,-18.1999999935556
70,42,25,tuning_curve,8000,12,32.1333333294547
70,42,25,tuning_curve,8000,12,44.7666666627811
70,42,25,tuning_curve,8000,12,50.8333333294786
70,42,25,tuning_curve,11313.7,12,-97.4333333335267
70,42,25,tuning_curve,11313.7,12,-57.5000000001751
70,42,25,tuning_curve,11313.7,12,11.6999999997915
70,42,25,tuning_curve,11313.7,12,31.4333333331547
70,42,25,tuning_curve,11313.7,12,60.6333333331577
70,42,25,tuning_curve,11313.7,12,99.5666666664761
70,42,25,tuning_curve,16000,12,23.5333333403673
70,42,25,tuning_curve,16000,12,53.4000000070023
70,42,25,tuning_curve,22627.4,12,-98.5999999943488
70,42,25,tuning_curve,22627.4,12,-78.5333333276981
70,42,25,tuning_curve,22627.4,12,-15.5999999943219
70,42,25,tuning_curve,22627.4,12,26.3000000056763
70,42,25,tuning_curve,22627.4,12,35.5666666723096
70,42,25,tuning_curve,32000,12,-64.0000000022383
70,42,25,tuning_curve,45254.8,12,36.8666666724948
70,42,25,tuning_curve,45254.8,12,37.3000000058141
70,42,25,tuning_curve,45254.8,12,46.5333333391413
70,42,25,tuning_curve,45254.8,12,54.7333333391862
70,42,25,tuning_curve,45254.8,12,83.3666666724753
70,42,25,tuning_curve,64000,12,-97.4333333375625
70,42,25,tuning_curve,64000,12,-15.4333333375689
70,42,25,tuning_curve,64000,12,37.3333333291157
40,42,25,tuning_curve,-1,13,24.5333333383542
40,42,25,tuning_curve,-1,13,34.2333333384204
40,42,25,tuning_curve,-1,13,57.300000005057
40,42,25,tuning_curve,-1,13,76.3000000050624
40,42,25,tuning_curve,1000,13,-27.9000000028304
40,42,25,tuning_curve,1000,13,10.2666666638811
40,42,25,tuning_curve,1000,13,25.8333333305245
40,42,25,tuning_curve,1000,13,39.4666666638841
40,42,25,tuning_curve,1000,13,63.9333333305103
40,42,25,tuning_curve,1000,13,77.8333333305454
40,42,25,tuning_curve,1414.21,13,8.86666667224745
40,42,25,tuning_curve,1414.21,13,19.7666666722398
40,42,25,tuning_curve,1414.21,13,39.533333338909
40,42,25,tuning_curve,2000,13,-85.0999999995565
40,42,25,tuning_curve,2000,13,71.3333333337687
40,42,25,tuning_curve,2828.43,13,-33.6999999994987
40,42,25,tuning_curve,2828.43,13,-18.5666666661746
40,42,25,tuning_curve,2828.43,13,38.3666666671161
40,42,25,tuning_curve,2828.43,13,41.5333333338594
40,42,25,tuning_curve,2828.43,13,48.900000000458
40,42,25,tuning_curve,2828.43,13,53.8000000004786
40,42,25,tuning_curve,2828.43,13,65.4666666671346
40,42,25,tuning_curve,4000,13,26.0666666754332
40,42,25,tuning_curve,4000,13,35.7000000087737
40,42,25,tuning_curve,4000,13,48.8000000087823
40,42,25,tuning_curve,4000,13,50.633333342148
40,42,25,tuning_curve,4000,13,57.5666666754842
40,42,25,tuning_curve,4000,13,97.8000000087604
40,42,25,tuning_curve,5656.85,13,-98.1666666614274
40,42,25,tuning_curve,5656.85,13,-57.1333333281245
40,42,25,tuning_curve,5656.85,13,-47.4666666615349
40,42,25,tuning_curve,5656.85,13,-43.1666666614774
40,42,25,tuning_curve,5656.85,13,-39.6666666614465
40,42,25,tuning_curve,5656.85,13,-28.2999999948288
40,42,25,tuning_curve,5656.85,13,-16.1999999947966
40,42,25,tuning_curve,5656.85,13,-9.26666666146048
40,42,25,tuning_curve,5656.85,13,5.5333333384624
40,42,25,tuning_curve,5656.85,13,16.9333333385566
40,42,25,tuning_curve,5656.85,13,56.2666666718314
40,42,25,tuning_curve,8000,13,-67.5333333296066
40,42,25,tuning_curve,8000,13,-64.433333329589
40,42,25,tuning_curve,8000,13,-48.1666666628939
40,42,25,tuning_curve,8000,13,54.3000000037637
40,42,25,tuning_curve,8000,13,76.8333333371061
40,42,25,tuning_curve,8000,13,82.3333333370897
40,42,25,tuning_curve,8000,13,85.9333333370955
40,42,25,tuning_curve,8000,13,91.0000000037599
40,42,25,tuning_curve,8000,13,99.5000000037294
40,42,25,tuning_curve,11313.7,13,7.83333333981773
40,42,25,tuning_curve,11313.7,13,34.7000000065236
40,42,25,tuning_curve,11313.7,13,54.7000000065054
40,42,25,tuning_curve,11313.7,13,82.6333333398566
40,42,25,tuning_curve,16000,13,-72.0333333359235
40,42,25,tuning_curve,16000,13,13.9999999974521
40,42,25,tuning_curve,16000,13,27.0333333307917
40,42,25,tuning_curve,16000,13,32.8333333307569
40,42,25,tuning_curve,16000,13,41.7999999974086
40,42,25,tuning_curve,16000,13,87.8333333307637
40,42,25,tuning_curve,22627.4,13,-81.5666666603647
40,42,25,tuning_curve,22627.4,13,37.5666666728875
40,42,25,tuning_curve,22627.4,13,46.5000000062901
40,42,25,tuning_curve,22627.4,13,68.3666666728868
40,42,25,tuning_curve,32000,13,51.1333333385551
40,42,25,tuning_curve,32000,13,60.2000000051817
40,42,25,tuning_curve,32000,13,71.0333333385051
40,42,25,tuning_curve,32000,13,78.5666666718612
40,42,25,tuning_curve,45254.8,13,-42.2999999991021
40,42,25,tuning_curve,64000,13,-70.6000000002973
40,42,25,tuning_curve,64000,13,45.1333333330695
55,42,25,tuning_curve,-1,13,19.0000000033592
55,42,25,tuning_curve,-1,13,19.3666666700096
55,42,25,tuning_curve,-1,13,27.7666666700611
55,42,25,tuning_curve,-1,13,32.7333333366937
55,42,25,tuning_curve,-1,13,37.4666666700136
55,42,25,tuning_curve,-1,13,40.666666670063
55,42,25,tuning_curve,1000,13,19.333333333293
55,42,25,tuning_curve,1000,13,32.4666666666076
55,42,25,tuning_curve,1000,13,38.9999999999873
55,42,25,tuning_curve,1414.21,13,3.63333333865512
55,42,25,tuning_curve,2000,13,33.5999999957721
55,42,25,tuning_curve,2000,13,60.2333333291085
55,42,25,tuning_curve,2828.43,13,-29.266666659737
55,42,25,tuning_curve,2828.43,13,-13.1999999930486
55,42,25,tuning_curve,2828.43,13,97.6000000069348
55,42,25,tuning_curve,4000,13,-94.9333333334721
55,42,25,tuning_curve,4000,13,30.4333333331783
55,42,25,tuning_curve,4000,13,30.8999999998605
55,42,25,tuning_curve,4000,13,41.7999999998528
55,42,25,tuning_curve,4000,13,78.8999999998623
55,42,25,tuning_curve,5656.85,13,29.4000000084793
55,42,25,tuning_curve,5656.85,13,42.0333333418057
55,42,25,tuning_curve,5656.85,13,53.8666666751624
55,42,25,tuning_curve,5656.85,13,55.0333333418394
55,42,25,tuning_curve,5656.85,13,58.4666666751446
55,42,25,tuning_curve,5656.85,13,60.1666666751726
55,42,25,tuning_curve,8000,13,-0.199999999836109
55,42,25,tuning_curve,8000,13,21.966666666799
55,42,25,tuning_curve,8000,13,49.7000000001435
55,42,25,tuning_curve,8000,13,87.9333333334671
55,42,25,tuning_curve,11313.7,13,-93.2666666575983
55,42,25,tuning_curve,11313.7,13,-36.5999999909263
55,42,25,tuning_curve,11313.7,13,23.933333342427
55,42,25,tuning_curve,11313.7,13,45.8000000090806
55,42,25,tuning_curve,16000,13,-35.6333333238581
55,42,25,tuning_curve,16000,13,50.8666666761428
55,42,25,tuning_curve,16000,13,66.9333333428312
55,42,25,tuning_curve,22627.4,13,-91.3333333275546
55,42,25,tuning_curve,22627.4,13,-63.9999999942233
55,42,25,tuning_curve,22627.4,13,35.1000000057411
55,42,25,tuning_curve,22627.4,13,46.2000000057401
55,42,25,tuning_curve,32000,13,-17.4666666682697
55,42,25,tuning_curve,32000,13,-11.2000000016224
55,42,25,tuning_curve,32000,13,26.8333333317514
55,42,25,tuning_curve,32000,13,36.8999999983544
55,42,25,tuning_curve,32000,13,41.8333333317378
55,42,25,tuning_curve,32000,13,50.8999999983644
55,42,25,tuning_curve,45254.8,13,-69.2000000042867
55,42,25,tuning_curve,45254.8,13,-46.5666666709126
55,42,25,tuning_curve,64000,13,-13.7999999905105
55,42,25,tuning_curve,64000,13,12.0666666761622
55,42,25,tuning_curve,64000,13,65.9666666761609
70,42,25,tuning_curve,-1,13,19.5666666684815
70,42,25,tuning_curve,-1,13,30.8666666684871
70,42,25,tuning_curve,-1,13,48.6666666685096
70,42,25,tuning_curve,-1,13,57.1000000018103
70,42,25,tuning_curve,-1,13,57.7666666684991
70,42,25,tuning_curve,-1,13,64.3000000018219
70,42,25,tuning_curve,-1,13,84.6333333351481
70,42,25,tuning_curve,-1,13,88.766666668505
70,42,25,tuning_curve,1000,13,72.3333333426694
70,42,25,tuning_curve,1414.21,13,-39.733333330787
70,42,25,tuning_curve,1414.21,13,0.100000002532852
70,42,25,tuning_curve,1414.21,13,28.4666666692033
70,42,25,tuning_curve,2000,13,-96.6999999914151
70,42,25,tuning_curve,2000,13,-85.8333333246719
70,42,25,tuning_curve,2000,13,-74.7333333247298
70,42,25,tuning_curve,2000,13,-68.4999999913316
70,42,25,tuning_curve,2000,13,-58.6999999914042
70,42,25,tuning_curve,2000,13,67.266666675323
70,42,25,tuning_curve,2000,13,94.2000000086409
70,42,25,tuning_curve,2828.43,13,-98.3666666611498
70,42,25,tuning_curve,2828.43,13,35.8333333388146
70,42,25,tuning_curve,2828.43,13,43.5666666721772
70,42,25,tuning_curve,2828.43,13,45.9666666721432
70,42,25,tuning_curve,2828.43,13,50.5666666721254
70,42,25,tuning_curve,2828.43,13,55.1333333388584
70,42,25,tuning_curve,4000,13,2.46666667527506
70,42,25,tuning_curve,4000,13,24.9666666752546
70,42,25,tuning_curve,4000,13,32.9666666752928
70,42,25,tuning_curve,4000,13,36.9000000085862
70,42,25,tuning_curve,4000,13,40.0000000086038
70,42,25,tuning_curve,4000,13,84.0666666752554
70,42,25,tuning_curve,5656.85,13,-82.999999990534
70,42,25,tuning_curve,5656.85,13,-42.9333333238446
70,42,25,tuning_curve,5656.85,13,26.9000000093911
70,42,25,tuning_curve,5656.85,13,47.1666666761621
70,42,25,tuning_curve,5656.85,13,82.2666666761052
70,42,25,tuning_curve,8000,13,28.4000000098104
70,42,25,tuning_curve,8000,13,44.0333333431226
70,42,25,tuning_curve,8000,13,65.5333333431827
70,42,25,tuning_curve,8000,13,67.2666666764599
70,42,25,tuning_curve,11313.7,13,-59.2999999994959
70,42,25,tuning_curve,11313.7,13,-35.1666666661572
70,42,25,tuning_curve,11313.7,13,43.6666666672068
70,42,25,tuning_curve,11313.7,13,56.4666666671769
70,42,25,tuning_curve,11313.7,13,66.7333333338433
70,42,25,tuning_curve,11313.7,13,70.0333333338676
70,42,25,tuning_curve,16000,13,-68.699999992532
70,42,25,tuning_curve,16000,13,-43.7666666591667
70,42,25,tuning_curve,16000,13,-21.4999999925567
70,42,25,tuning_curve,22627.4,13,-91.6333333277066
70,42,25,tuning_curve,22627.4,13,24.9000000056299
70,42,25,tuning_curve,22627.4,13,71.9000000056553
70,42,25,tuning_curve,22627.4,13,78.5333333390099
70,42,25,tuning_curve,32000,13,-12.6333333286084
70,42,25,tuning_curve,32000,13,68.6666666713904
70,42,25,tuning_curve,45254.8,13,28.533333333371
70,42,25,tuning_curve,45254.8,13,48.5333333333529
70,42,25,tuning_curve,45254.8,13,83.8000000000534
70,42,25,tuning_curve,64000,13,29.5000000095342
70,42,25,tuning_curve,64000,13,30.2000000095859
70,42,25,tuning_curve,64000,13,39.000000009537
70,42,25,tuning_curve,64000,13,44.0000000095324
70,42,25,tuning_curve,64000,13,47.4666666762005
40,42,25,tuning_curve,-1,14,58.8000000046804
40,42,25,tuning_curve,-1,14,89.2333333379156
40,42,25,tuning_curve,-1,14,97.8666666712797
40,42,25,tuning_curve,1000,14,-36.599999998316
40,42,25,tuning_curve,1000,14,50.2000000017233
40,42,25,tuning_curve,1000,14,72.8333333349838
40,42,25,tuning_curve,1000,14,93.666666668355
40,42,25,tuning_curve,1414.21,14,-35.3666666678691
40,42,25,tuning_curve,1414.21,14,-22.9666666677986
40,42,25,tuning_curve,2000,14,29.5000000049299
40,42,25,tuning_curve,2000,14,48.9666666716175
40,42,25,tuning_curve,2000,14,73.6666666716133
40,42,25,tuning_curve,2828.43,14,35.3333333288219
40,42,25,tuning_curve,2828.43,14,44.2666666622245
40,42,25,tuning_curve,2828.43,14,61.6333333288139
40,42,25,tuning_curve,2828.43,14,64.8999999955322
40,42,25,tuning_curve,2828.43,14,72.5666666621692
40,42,25,tuning_curve,4000,14,-97.9666666680714
40,42,25,tuning_curve,4000,14,-96.7000000014195
40,42,25,tuning_curve,4000,14,-90.5333333347471
40,42,25,tuning_curve,4000,14,-16.9000000014421
40,42,25,tuning_curve,4000,14,56.033333331925
40,42,25,tuning_curve,4000,14,77.9999999986103
40,42,25,tuning_curve,4000,14,93.5333333319477
40,42,25,tuning_curve,4000,14,97.7999999986423
40,42,25,tuning_curve,5656.85,14,-71.4666666697212
40,42,25,tuning_curve,5656.85,14,-46.8000000030315
40,42,25,tuning_curve,5656.85,14,41.2999999970225
40,42,25,tuning_curve,5656.85,14,49.8666666636609
40,42,25,tuning_curve,5656.85,14,82.499999997026
40,42,25,tuning_curve,8000,14,7.96666667031332
40,42,25,tuning_curve,8000,14,37.5333333370236
40,42,25,tuning_curve,8000,14,94.5333333369263
40,42,25,tuning_curve,11313.7,14,-29.0666666583093
40,42,25,tuning_curve,11313.7,14,-7.3999999916623
40,42,25,tuning_curve,11313.7,14,5.50000000839646
40,42,25,tuning_curve,16000,14,-97.8333333322894
40,42,25,tuning_curve,16000,14,-28.0999999989717
40,42,25,tuning_curve,16000,14,-14.2666666656623
40,42,25,tuning_curve,16000,14,-3.33333333230712
40,42,25,tuning_curve,16000,14,10.8333333343467
40,42,25,tuning_curve,16000,14,27.1000000010417
40,42,25,tuning_curve,16000,14,32.266666667681
40,42,25,tuning_curve,16000,14,40.466666667669
40,42,25,tuning_curve,16000,14,45.9000000010406
40,42,25,tuning_curve,22627.4,14,-65.0666666681445
40,42,25,tuning_curve,22627.4,14,-50.4333333348086
40,42,25,tuning_curve,22627.4,14,-30.9666666681778
40,42,25,tuning_curve,22627.4,14,-8.40000000152941
40,42,25,tuning_curve,22627.4,14,26.5999999984388
40,42,25,tuning_curve,32000,14,3.30000000087693
40,42,25,tuning_curve,32000,14,19.2000000008647
40,42,25,tuning_curve,32000,14,34.4333333342774
40,42,25,tuning_curve,32000,14,37.2666666676196
40,42,25,tuning_curve,32000,14,41.3000000008878
40,42,25,tuning_curve,45254.8,14,-85.2333333266415
40,42,25,tuning_curve,45254.8,14,29.1666666733477
40,42,25,tuning_curve,64000,14,-66.7666666569176
40,42,25,tuning_curve,64000,14,-56.066666656875
40,42,25,tuning_curve,64000,14,-48.4666666569638
40,42,25,tuning_curve,64000,14,-42.1666666569536
55,42,25,tuning_curve,-1,14,-81.8333333310193
55,42,25,tuning_curve,-1,14,-74.4999999976699
55,42,25,tuning_curve,-1,14,-73.0333333310682
55,42,25,tuning_curve,-1,14,-58.4333333309814
55,42,25,tuning_curve,-1,14,-51.0666666643829
55,42,25,tuning_curve,-1,14,-47.4333333310142
55,42,25,tuning_curve,-1,14,22.7000000023736
55,42,25,tuning_curve,1000,14,-5.69999999879656
55,42,25,tuning_curve,1000,14,27.1333333345751
55,42,25,tuning_curve,1414.21,14,-61.5000000040027
55,42,25,tuning_curve,1414.21,14,-42.2333333373217
55,42,25,tuning_curve,1414.21,14,-32.733333337319
55,42,25,tuning_curve,1414.21,14,-29.7333333373331
55,42,25,tuning_curve,1414.21,14,-28.7333333373567
55,42,25,tuning_curve,1414.21,14,-15.1000000039971
55,42,25,tuning_curve,1414.21,14,13.9999999959741
55,42,25,tuning_curve,2000,14,-28.6999999914883
55,42,25,tuning_curve,2000,14,-3.23333332477205
55,42,25,tuning_curve,2000,14,45.0666666752113
55,42,25,tuning_curve,2828.43,14,-32.4333333243203
55,42,25,tuning_curve,2828.43,14,36.2333333422953
55,42,25,tuning_curve,2828.43,14,41.4666666756602
55,42,25,tuning_curve,2828.43,14,50.2333333423053
55,42,25,tuning_curve,2828.43,14,65.3000000089605
55,42,25,tuning_curve,4000,14,-40.2333333241813
55,42,25,tuning_curve,4000,14,13.2333333424413
55,42,25,tuning_curve,4000,14,31.2333333424704
55,42,25,tuning_curve,4000,14,44.7000000091293
55,42,25,tuning_curve,4000,14,48.40000000911
55,42,25,tuning_curve,5656.85,14,-63.8666666615109
55,42,25,tuning_curve,5656.85,14,-39.5666666615284
55,42,25,tuning_curve,5656.85,14,27.6666666718484
55,42,25,tuning_curve,5656.85,14,36.6333333385001
55,42,25,tuning_curve,5656.85,14,43.2000000051858
55,42,25,tuning_curve,5656.85,14,47.4000000051547
55,42,25,tuning_curve,5656.85,14,50.733333338485
55,42,25,tuning_curve,5656.85,14,56.533333338507
55,42,25,tuning_curve,8000,14,-81.2999999939166
55,42,25,tuning_curve,8000,14,-49.1999999939026
55,42,25,tuning_curve,8000,14,32.6333333393904
55,42,25,tuning_curve,8000,14,76.0000000060472
55,42,25,tuning_curve,8000,14,91.6333333393595
55,42,25,tuning_curve,11313.7,14,47.1666666646797
55,42,25,tuning_curve,11313.7,14,71.1666666646806
55,42,25,tuning_curve,11313.7,14,77.6666666647543
55,42,25,tuning_curve,11313.7,14,81.3333333313722
55,42,25,tuning_curve,16000,14,-93.7666666611676
55,42,25,tuning_curve,16000,14,-88.6666666611973
55,42,25,tuning_curve,16000,14,-84.233333327802
55,42,25,tuning_curve,16000,14,35.033333338788
55,42,25,tuning_curve,16000,14,49.4333333388113
55,42,25,tuning_curve,16000,14,57.4333333388495
55,42,25,tuning_curve,16000,14,60.8333333387918
55,42,25,tuning_curve,22627.4,14,-97.5666666646475
55,42,25,tuning_curve,22627.4,14,-89.2666666646846
55,42,25,tuning_curve,22627.4,14,-42.933333331348
55,42,25,tuning_curve,22627.4,14,-17.5666666647203
55,42,25,tuning_curve,22627.4,14,49.4000000020378
55,42,25,tuning_curve,22627.4,14,93.0000000020073
55,42,25,tuning_curve,32000,14,-68.4999999921274
55,42,25,tuning_curve,32000,14,-50.099999992085
55,42,25,tuning_curve,32000,14,-25.0666666587449
55,42,25,tuning_curve,32000,14,6.60000000789296
55,42,25,tuning_curve,32000,14,79.0333333412718
55,42,25,tuning_curve,45254.8,14,-56.3333333329865
55,42,25,tuning_curve,45254.8,14,-46.3333333329956
55,42,25,tuning_curve,45254.8,14,-13.4666666663179
55,42,25,tuning_curve,45254.8,14,-9.39999999968677
55,42,25,tuning_curve,45254.8,14,2.03333333365663
55,42,25,tuning_curve,45254.8,14,13.0333333337376
55,42,25,tuning_curve,45254.8,14,18.4666666669955
55,42,25,tuning_curve,64000,14,-89.6333333246275
55,42,25,tuning_curve,64000,14,-60.8333333246946
55,42,25,tuning_curve,64000,14,-31.499999991297
55,42,25,tuning_curve,64000,14,52.3333333420624
55,42,25,tuning_curve,64000,14,71.5333333420176
70,42,25,tuning_curve,-1,14,-85.9666666605108
70,42,25,tuning_curve,-1,14,-75.8333333271821
70,42,25,tuning_curve,-1,14,6.96666667278123
70,42,25,tuning_curve,-1,14,25.4666666727985
70,42,25,tuning_curve,-1,14,33.3333333394989
70,42,25,tuning_curve,-1,14,37.4333333394929
70,42,25,tuning_curve,-1,14,43.1000000061204
70,42,25,tuning_curve,-1,14,48.9333333394484
70,42,25,tuning_curve,-1,14,66.0000000061132
70,42,25,tuning_curve,-1,14,80.4666666728053
70,42,25,tuning_curve,1000,14,-74.3333333290366
70,42,25,tuning_curve,1000,14,-73.4333333290351
70,42,25,tuning_curve,1000,14,13.6333333376797
70,42,25,tuning_curve,1414.21,14,-25.533333335261
70,42,25,tuning_curve,1414.21,14,55.8999999980188
70,42,25,tuning_curve,1414.21,14,84.466666664639
70,42,25,tuning_curve,2000,14,-38.5666666712723
70,42,25,tuning_curve,2000,14,-8.80000000461223
70,42,25,tuning_curve,2000,14,49.8666666620693
70,42,25,tuning_curve,2828.43,14,-36.4666666710036
70,42,25,tuning_curve,2828.43,14,-22.233333337681
70,42,25,tuning_curve,2828.43,14,-7.86666667102054
70,42,25,tuning_curve,2828.43,14,-3.40000000437612
70,42,25,tuning_curve,2828.43,14,17.0666666623447
70,42,25,tuning_curve,2828.43,14,27.9333333289742
70,42,25,tuning_curve,2828.43,14,33.5999999956584
70,42,25,tuning_curve,2828.43,14,49.0333333290209
70,42,25,tuning_curve,2828.43,14,72.1666666622696
70,42,25,tuning_curve,2828.43,14,83.1666666623505
70,42,25,tuning_curve,4000,14,-99.0666666681363
70,42,25,tuning_curve,4000,14,30.9333333318591
70,42,25,tuning_curve,4000,14,36.0999999985552
70,42,25,tuning_curve,4000,14,43.1333333318662
70,42,25,tuning_curve,4000,14,80.8333333319524
